user_id,item_id,score
A3TAS1AG6FMBQW,B004Y960MU,5.0
A2BLFCOPSMBOZ9,B00AQ2BZZQ,5.0
A3VI2VETB90ZG5,B00548SAP0,5.0
A3VI2VETB90ZG5,B0070PX7E4,3.0
A3VI2VETB90ZG5,B00J25JCW6,4.0
AO9UNKQG83BUP,B00IO9PBPS,5.0
AQCJWSMSURQI2,B0148M7P4O,4.0
A141R97FHSSUQ0,B00EZ8PR1U,4.0
A2CGORRQGDEL37,B0013BKDO8,5.0
AYUF7YETYOLNX,B0013TVEWA,5.0
A2503LT8PZIHAD,B003R3JFJO,5.0
A2YKWYC3WQJX5J,B00548SAP0,5.0
A2YKWYC3WQJX5J,B00ELI7SBG,5.0
A2YKWYC3WQJX5J,B005P7P9M2,5.0
A2D1LPEUCTNT8X,B00GZE3UJ8,5.0
A2D1LPEUCTNT8X,B000KKVL6C,5.0
A35Q0RBM3YNQNF,B01CL1FFPK,5.0
A1X1CEGHTHMBL1,B0001GAYRC,3.0
A1X1CEGHTHMBL1,B00DRALJ28,5.0
A1RPTVW5VEOSI,B01BO4R44A,4.0
A3R9X003XW0LNR,B00AWHS7YC,4.0
A357B3PUHSVQA,B0001GAYRC,3.0
A357B3PUHSVQA,B00AQ29ZIA,5.0
A3DDDXG42DOA0U,B0002EQU6C,3.0
A3LZA698SQPCXE,B0009DV7Y6,5.0
A33Y8C4818EJL0,B00AWHS7YC,5.0
A35HOUWHAYZZN6,B011KVYLUW,5.0
A3CW0ZLUO5X2B1,B0001GAYRC,4.0
A3CW0ZLUO5X2B1,B0001MSC84,5.0
A3RGHO0Q938FRS,B00LH0SEY6,5.0
AGOH8N902URMW,B000LGPD64,5.0
AGOH8N902URMW,B007OXK1M8,5.0
A34A1UP40713F8,B0002UEPVI,4.0
A1S0D037M0D71X,B001E5ZWT4,5.0
A3SMR4HRFJARSC,B00P6VBXEA,5.0
A3OXHLG6DIBRW8,B0001GAYRC,4.0
A3OXHLG6DIBRW8,B00C8SOG3E,5.0
A3OXHLG6DIBRW8,B005ZQ47AS,4.0
A1T9MILRRZ00F8,B0013TVEWA,5.0
A1ODOGXEYECQQ8,B004AF204K,5.0
A1ODOGXEYECQQ8,B017NH9UFI,5.0
A1ODOGXEYECQQ8,B00AWHS7YC,5.0
A23NSKTMSPPBTR,B001DC9USC,5.0
A18GJ9MYYO6GCQ,B01BNE0HBS,5.0
A38NELQT98S4H8,B000EJUBBU,4.0
A26LD9FQHTM8ZH,B00C8SOG3E,4.0
A26LD9FQHTM8ZH,B005ZQ47AS,5.0
A1O229NVVDJUX2,B00YAR7YP8,5.0
A1X3ESYZ79H59E,B003DQXMJO,5.0
A1X3ESYZ79H59E,B00548SAP0,5.0
A3IMK08UX0I46A,B0001MSC84,5.0
A16YMCFWGSFGS9,B00RN9YKM0,4.0
ADKZOXAOV8EXD,B01BHHYIYS,5.0
A35IX2GE0VC0JP,B00C8SOG3E,5.0
A35IX2GE0VC0JP,B00485FCG0,4.0
AE0337VVP8MRM,B00UZR9QKS,4.0
A2QDOJFFLFGF18,B0002YX98O,4.0
A2QDOJFFLFGF18,B00MIK00CI,5.0
A19XMHRB3G4DIR,B01CTEADL0,5.0
A19XMHRB3G4DIR,B00CX7JZLS,5.0
AFFVUZEGP1FDQ,B0013BKDO8,5.0
A3QNQQKJTL76H0,B000S8AAAO,2.0
A6VPK7X53QNAQ,B00466J4FQ,5.0
A25KVM6GJBLISZ,B0013BKDO8,3.0
A2LW5AL0KQ9P1M,B000LPN3YY,5.0
AVPNQUVZWMDSX,B00BMLCGF8,5.0
AFCQ78N0GKHRZ,B000EJ332O,5.0
AYPIF2S8P3RZT,B00C8SOG3E,5.0
A1E55W6ES0FY17,B01CL1FCB2,1.0
A3JUHP1E3WUHEA,B01BHHYIYS,5.0
AY91MQZZR750W,B000S8AAAO,4.0
A3L1VJMHFWONCB,B000P49BX8,4.0
A3L1VJMHFWONCB,B0050GW7KU,5.0
A25C2M3QF9G7OQ,B005P7P9M2,5.0
A25C2M3QF9G7OQ,B001AQEZ2W,5.0
ABVYGB2TKBO8F,B017KUC6XQ,5.0
A2R1HUYHXV7H18,B00AQ29T3Q,5.0
A2R1HUYHXV7H18,B00NYWABAA,4.0
A2R1HUYHXV7H18,B01C3ZVRYM,4.0
A2IMLOJ2Z2QEU2,B01C3ZVRYM,3.0
A5GPH59NDWJRB,B00AQ29ZIA,4.0
AVU1ILDDYW301,B0022MFPOK,5.0
AVU1ILDDYW301,B00C8SOG3E,4.0
A25WJCAP606YMP,B00EZ8PR1U,4.0
A7ED6BJO320TG,B01CL1FFPK,3.0
A1SXCGBJ9JW2MO,B012APXT96,5.0
A1SXCGBJ9JW2MO,B0148M7P4O,5.0
A1F7YU6O5RU432,B00SF4YXYC,5.0
A1F7YU6O5RU432,B008CQQHPQ,5.0
A383XURHVF8ON6,B00EZ8PR1U,4.0
ANRXH0BVEAR6B,B00006I9X4,5.0
ANRXH0BVEAR6B,B008PEMNJY,5.0
ADLVFFE4VBT8,B00AWHS7YC,3.0
ADLVFFE4VBT8,B01BNE0HBS,5.0
A31BD4RXCON7QO,B01CL1FFPK,5.0
A31BD4RXCON7QO,B0000DH8I8,5.0
A31BD4RXCON7QO,B000087KUA,5.0
A1Q1T811N4IY3Z,B00485FCG0,4.0
A1Q1T811N4IY3Z,B00LH0SCO8,5.0
A3G5MOHY1U635N,B00JEWFJJC,3.0
A22S7D0LP8GRDH,B003R3JFJO,4.0
A3NHUQ33CFH3VM,B00SF4YXYC,5.0
A3NHUQ33CFH3VM,B00RN9YKM0,5.0
A3NHUQ33CFH3VM,B00CX7JZLS,5.0
A3KZCNV1N8R9GC,B0013TVEYS,5.0
A3KZCNV1N8R9GC,B0013TVEYS,5.0
A28N2AWOVO2PB,B00ARTK9FA,5.0
A3LGT6UZL99IW1,B0123F01LW,5.0
A3LGT6UZL99IW1,B01CTEAD88,5.0
A2OCDK0BOW6UCY,B00JF2KWTI,4.0
A2OCDK0BOW6UCY,B00LH0SCO8,4.0
A2OCDK0BOW6UCY,B00Q4MJ5AE,5.0
A2VAD79S4A06DD,B01CL1FFPK,5.0
A3F8T3BRXRX5P3,B00004WCCP,4.0
A3F8T3BRXRX5P3,B0002UEPVI,4.0
A3N0P5AAMP6XD2,B00AZBIZTW,5.0
A1JZFGZEZVWQPY,B000EJ332O,1.0
A1JZFGZEZVWQPY,B001E5ZWT4,4.0
A209G57KXCBF4C,B00B786TXG,5.0
A1VQHH85U7PX0,B001Z3C3AG,1.0
A2UOHALGF2X77Q,B008CQQHPQ,4.0
AWIF8AR75LL9L,B01CL1FCB2,5.0
A13WOT3RSXKRD5,B004V2MYUM,4.0
A3R1WFO4KIUQXZ,B0013U75B8,4.0
A18N6YPORZBLRK,B00DMI632G,5.0
A37KG9AQK1PN10,B01H2SH92Y,4.0
A28HUBMSCXVQW0,B0002EQU6C,5.0
A2UEB48LAWFUCW,B00AQ29ZIA,4.0
A32O98PFC3OP7K,B00LH0SEY6,5.0
A2LXC5ZHHP0WXP,B01BIHMD5S,5.0
A2AF0NOCM71J0B,B000B868NE,5.0
A2WB7LZ595CR50,B00DRALJ28,5.0
AQ2FC1DLKVD8H,B007VXJK6E,4.0
A3NM1MT3Q2FHXV,B00AQ2AGRY,3.0
A3NM1MT3Q2FHXV,B00UZR9QKS,4.0
A23ZNGL704AW7O,B004LGTSQ6,4.0
A2068BC3ZXAVJQ,B0070PX7E4,5.0
A2068BC3ZXAVJQ,B008CQQHPQ,4.0
A2O4Y3QOPHS6H5,B00004WCCP,5.0
A1H2WJSALF3E9U,B003ZATW42,5.0
AOA7NY2649Z9I,B00837ZGRY,5.0
A3HRDRQ5VAFPQS,B00AZBIV9Q,3.0
AJX9A4Q19UTJU,B00MIK00CI,5.0
A3SLC8F6VIWXIR,B00MIK00CI,4.0
A3OKH5G69MS8D9,B002OS6D9I,5.0
A35ORHRXYF9HM1,B006K3M8BK,5.0
A3S3R88HA0HZG3,B000LPN3YY,5.0
A1EVV74UQYVKRY,B00SF4YSBK,4.0
A2IFKH3TJ10387,B00F5DS7J8,5.0
A3B20R4ZAH0Y2Y,B004U7A5X6,2.0
